부재ID,유형,체적(m³),면적(m²),거푸집(m²),길이(m)
COL-B2F-6991,column,0.3881,0.0,6.21,0.0
COL-B2F-6992,column,0.3881,0.0,6.21,0.0
COL-B2F-6993,column,0.3881,0.0,6.21,0.0
COL-B2F-6994,column,0.3881,0.0,6.21,0.0
COL-B2F-6995,column,0.3881,0.0,6.21,0.0
COL-B2F-6996,column,0.3881,0.0,6.21,0.0
COL-B2F-6997,column,1.4376,0.0,9.405,0.0
COL-B2F-6998,column,0.3881,0.0,6.21,0.0
COL-B2F-6999,column,0.3881,0.0,6.21,0.0
COL-B2F-7000,column,0.3881,0.0,6.21,0.0
COL-B2F-7001,column,0.3881,0.0,6.21,0.0
COL-B2F-7002,column,0.3881,0.0,6.21,0.0
COL-B2F-7003,column,0.3881,0.0,6.21,0.0
COL-B2F-7004,column,1.4376,0.0,9.405,0.0
COL-B2F-7005,column,0.3881,0.0,6.21,0.0
COL-B2F-7006,column,0.3881,0.0,6.21,0.0
COL-B2F-7007,column,0.3881,0.0,6.21,0.0
COL-B2F-7008,column,0.3881,0.0,6.21,0.0
COL-B2F-7009,column,0.3881,0.0,6.21,0.0
COL-B2F-7010,column,0.3881,0.0,6.21,0.0
COL-B2F-7011,column,1.4376,0.0,9.405,0.0
COL-B2F-7012,column,0.3881,0.0,6.21,0.0
COL-B2F-7013,column,0.3881,0.0,6.21,0.0
COL-B2F-7014,column,0.3881,0.0,6.21,0.0
COL-B2F-7015,column,0.3881,0.0,6.21,0.0
COL-B2F-7016,column,0.3881,0.0,6.21,0.0
COL-B2F-7017,column,0.3881,0.0,6.21,0.0
COL-B2F-7018,column,1.4376,0.0,9.405,0.0
COL-B2F-7019,column,0.3881,0.0,6.21,0.0
COL-B2F-7020,column,0.3881,0.0,6.21,0.0
COL-B2F-7021,column,0.3881,0.0,6.21,0.0
COL-B2F-7022,column,0.3881,0.0,6.21,0.0
COL-B2F-7023,column,0.3881,0.0,6.21,0.0
COL-B2F-7024,column,0.3881,0.0,6.21,0.0
COL-B2F-7025,column,1.4376,0.0,9.405,0.0
COL-B2F-7026,column,0.3881,0.0,6.21,0.0
COL-B2F-7027,column,0.3881,0.0,6.21,0.0
COL-B2F-7028,column,0.3881,0.0,6.21,0.0
COL-B2F-7029,column,0.3881,0.0,6.21,0.0
COL-B2F-7030,column,0.3881,0.0,6.21,0.0
COL-B2F-7031,column,0.3881,0.0,6.21,0.0
COL-B2F-7032,column,1.4376,0.0,9.405,0.0
COL-B2F-7033,column,0.3881,0.0,6.21,0.0
COL-B2F-7034,column,0.3881,0.0,6.21,0.0
COL-B2F-7035,column,0.3881,0.0,6.21,0.0
COL-B2F-7036,column,0.3881,0.0,6.21,0.0
COL-B2F-7037,column,0.3881,0.0,6.21,0.0
COL-B2F-7038,column,0.3881,0.0,6.21,0.0
COL-B2F-7039,column,1.4376,0.0,9.405,0.0
COL-B2F-7040,column,0.3881,0.0,6.21,0.0
COL-B2F-7041,column,0.3881,0.0,6.21,0.0
COL-B2F-7042,column,0.3881,0.0,6.21,0.0
COL-B2F-7043,column,0.3881,0.0,6.21,0.0
COL-B2F-7044,column,0.3881,0.0,6.21,0.0
COL-B2F-7045,column,0.3881,0.0,6.21,0.0
COL-B2F-7046,column,1.4376,0.0,9.405,0.0
COL-B2F-7047,column,0.3881,0.0,6.21,0.0
COL-B2F-7048,column,0.3881,0.0,6.21,0.0
COL-B2F-7049,column,0.3881,0.0,6.21,0.0
COL-B2F-7050,column,0.3881,0.0,6.21,0.0
COL-B2F-7051,column,0.3881,0.0,6.21,0.0
COL-B2F-7052,column,0.3881,0.0,6.21,0.0
COL-B2F-7053,column,1.4376,0.0,9.405,0.0
COL-B2F-7054,column,0.3881,0.0,6.21,0.0
COL-B2F-7055,column,0.3881,0.0,6.21,0.0
COL-B2F-7056,column,0.3881,0.0,6.21,0.0
COL-B2F-7057,column,0.3881,0.0,6.21,0.0
COL-B2F-7058,column,0.3881,0.0,6.21,0.0
COL-B2F-7059,column,0.3881,0.0,6.21,0.0
COL-B2F-7060,column,1.4376,0.0,9.405,0.0
COL-B2F-7061,column,0.3881,0.0,6.21,0.0
COL-B2F-7062,column,0.3881,0.0,6.21,0.0
COL-B2F-7063,column,0.3881,0.0,6.21,0.0
COL-B2F-7064,column,0.3881,0.0,6.21,0.0
COL-B2F-7065,column,0.3881,0.0,6.21,0.0
COL-B2F-7066,column,0.3881,0.0,6.21,0.0
COL-B2F-7067,column,1.4376,0.0,9.405,0.0
COL-B2F-7068,column,0.3881,0.0,6.21,0.0
COL-B2F-7069,column,0.3881,0.0,6.21,0.0
COL-B2F-7070,column,0.3881,0.0,6.21,0.0
COL-B2F-7071,column,0.3881,0.0,6.21,0.0
COL-B2F-7072,column,0.3881,0.0,6.21,0.0
COL-B2F-7073,column,0.3881,0.0,6.21,0.0
COL-B2F-7074,column,1.4376,0.0,9.405,0.0
COL-B2F-7075,column,0.3881,0.0,6.21,0.0
COL-B2F-7076,column,0.3881,0.0,6.21,0.0
COL-B2F-7077,column,0.3881,0.0,6.21,0.0
COL-B2F-7078,column,0.3881,0.0,6.21,0.0
COL-B2F-7079,column,0.3881,0.0,6.21,0.0
COL-B2F-7080,column,0.3881,0.0,6.21,0.0
COL-B2F-7081,column,1.4376,0.0,9.405,0.0
COL-B2F-7082,column,0.3881,0.0,6.21,0.0
COL-B2F-7083,column,0.3881,0.0,6.21,0.0
COL-B2F-7084,column,0.3881,0.0,6.21,0.0
COL-B2F-7085,column,0.3881,0.0,6.21,0.0
COL-B2F-7086,column,0.3881,0.0,6.21,0.0
COL-B2F-7087,column,0.3881,0.0,6.21,0.0
COL-B2F-7088,column,1.4376,0.0,9.405,0.0
COL-B2F-7089,column,0.3881,0.0,6.21,0.0
COL-B2F-7090,column,0.3881,0.0,6.21,0.0
COL-B2F-7091,column,0.3881,0.0,6.21,0.0
COL-B2F-7092,column,0.3881,0.0,6.21,0.0
COL-B2F-7093,column,0.3881,0.0,6.21,0.0
COL-B2F-7094,column,0.3881,0.0,6.21,0.0
COL-B2F-7095,column,1.4376,0.0,9.405,0.0
COL-B2F-7096,column,0.3881,0.0,6.21,0.0
COL-B2F-7097,column,0.3881,0.0,6.21,0.0
COL-B2F-7098,column,0.3881,0.0,6.21,0.0
COL-B2F-7099,column,0.3881,0.0,6.21,0.0
COL-B2F-7100,column,0.3881,0.0,6.21,0.0
COL-B2F-7101,column,0.3881,0.0,6.21,0.0
COL-B2F-7102,column,0.3881,0.0,6.21,0.0
COL-B2F-7103,column,0.3881,0.0,6.21,0.0
COL-B2F-7104,column,1.4376,0.0,9.405,0.0
COL-B2F-7105,column,0.3881,0.0,6.21,0.0
COL-B2F-7106,column,0.3881,0.0,6.21,0.0
COL-B2F-7107,column,0.3881,0.0,6.21,0.0
COL-B2F-7108,column,0.3881,0.0,6.21,0.0
COL-B2F-7109,column,0.3881,0.0,6.21,0.0
COL-B2F-7110,column,0.3881,0.0,6.21,0.0
COL-B2F-7111,column,1.4376,0.0,9.405,0.0
COL-B2F-7112,column,0.3881,0.0,6.21,0.0
COL-B2F-7113,column,0.3881,0.0,6.21,0.0
COL-B2F-7114,column,0.3881,0.0,6.21,0.0
COL-B2F-7115,column,0.3881,0.0,6.21,0.0
COL-B2F-7116,column,0.3881,0.0,6.21,0.0
COL-B2F-7117,column,0.3881,0.0,6.21,0.0
COL-B2F-7118,column,1.4376,0.0,9.405,0.0
COL-B2F-7119,column,0.3881,0.0,6.21,0.0
COL-B2F-7120,column,0.3881,0.0,6.21,0.0
COL-B2F-7121,column,1.4376,0.0,9.405,0.0
COL-B2F-7122,column,0.3881,0.0,6.21,0.0
COL-B2F-7123,column,0.3881,0.0,6.21,0.0
COL-B2F-7124,column,1.4376,0.0,9.405,0.0
COL-B2F-7125,column,0.3881,0.0,6.21,0.0
COL-B2F-7126,column,0.3881,0.0,6.21,0.0
COL-B2F-7127,column,1.4376,0.0,9.405,0.0
COL-B2F-7128,column,0.3881,0.0,6.21,0.0
COL-B2F-7129,column,0.3881,0.0,6.21,0.0
COL-B2F-7130,column,0.3881,0.0,6.21,0.0
COL-B2F-7131,column,0.3881,0.0,6.21,0.0
COL-B2F-7132,column,0.3881,0.0,6.21,0.0
COL-B2F-7133,column,0.3881,0.0,6.21,0.0
COL-B2F-7134,column,0.3881,0.0,6.21,0.0
COL-B2F-7135,column,0.3881,0.0,6.21,0.0
COL-B2F-7136,column,0.3105,0.0,5.175,0.0
COL-B2F-7137,column,0.3105,0.0,5.175,0.0
COL-B2F-7138,column,0.3881,0.0,6.21,0.0
COL-B2F-7139,column,0.3881,0.0,6.21,0.0
COL-B2F-7140,column,1.4376,0.0,9.405,0.0
COL-B2F-7141,column,0.3881,0.0,6.21,0.0
COL-B2F-7142,column,0.3881,0.0,6.21,0.0
COL-B2F-7143,column,1.4376,0.0,9.405,0.0
COL-B2F-7144,column,0.3881,0.0,6.21,0.0
COL-B2F-7145,column,0.3881,0.0,6.21,0.0
COL-B2F-7146,column,0.3881,0.0,6.21,0.0
COL-B2F-7147,column,0.3881,0.0,6.21,0.0
COL-B2F-7148,column,0.3881,0.0,6.21,0.0
COL-B2F-7149,column,0.3881,0.0,6.21,0.0
COL-B2F-7150,column,0.3881,0.0,6.21,0.0
COL-B2F-7151,column,0.3881,0.0,6.21,0.0
COL-B2F-7152,column,0.3881,0.0,6.21,0.0
COL-B2F-7153,column,0.3881,0.0,6.21,0.0
COL-B2F-7154,column,0.3881,0.0,6.21,0.0
COL-B2F-7155,column,0.3881,0.0,6.21,0.0
COL-B2F-7156,column,1.4376,0.0,9.405,0.0
COL-B2F-7157,column,0.3881,0.0,6.21,0.0
COL-B2F-7158,column,0.3881,0.0,6.21,0.0
COL-B2F-7159,column,0.3881,0.0,6.21,0.0
COL-B2F-7160,column,0.3881,0.0,6.21,0.0
COL-B2F-7161,column,0.3881,0.0,6.21,0.0
COL-B2F-7162,column,0.3881,0.0,6.21,0.0
COL-B2F-7163,column,1.4376,0.0,9.405,0.0
COL-B2F-7164,column,0.3881,0.0,6.21,0.0
COL-B2F-7165,column,0.3881,0.0,6.21,0.0
COL-B2F-7166,column,0.3881,0.0,6.21,0.0
COL-B2F-7167,column,0.3881,0.0,6.21,0.0
COL-B2F-7168,column,0.3881,0.0,6.21,0.0
COL-B2F-7169,column,0.3881,0.0,6.21,0.0
COL-B2F-7170,column,1.4376,0.0,9.405,0.0
COL-B2F-7171,column,0.3881,0.0,6.21,0.0
COL-B2F-7172,column,0.3881,0.0,6.21,0.0
COL-B2F-7173,column,0.3881,0.0,6.21,0.0
COL-B2F-7174,column,0.3881,0.0,6.21,0.0
COL-B2F-7175,column,1.4376,0.0,9.405,0.0
COL-B2F-7176,column,0.3881,0.0,6.21,0.0
COL-B2F-7177,column,0.3881,0.0,6.21,0.0
COL-B2F-7178,column,1.4376,0.0,9.405,0.0
COL-B2F-7179,column,0.3881,0.0,6.21,0.0
COL-B2F-7180,column,0.3881,0.0,6.21,0.0
COL-B2F-7181,column,1.4376,0.0,9.405,0.0
COL-B2F-7182,column,0.3105,0.0,5.175,0.0
COL-B2F-7183,column,0.3105,0.0,5.175,0.0
COL-B2F-7184,column,0.3105,0.0,5.175,0.0
COL-B2F-7185,column,0.3105,0.0,5.175,0.0
COL-B2F-7186,column,0.3881,0.0,6.21,0.0
COL-B2F-7187,column,0.3881,0.0,6.21,0.0
COL-B2F-7188,column,0.3881,0.0,6.21,0.0
COL-B2F-7189,column,0.3881,0.0,6.21,0.0
COL-B2F-7190,column,0.3881,0.0,6.21,0.0
COL-B2F-7191,column,0.3881,0.0,6.21,0.0
COL-B2F-7192,column,0.3881,0.0,6.21,0.0
COL-B2F-7193,column,0.3881,0.0,6.21,0.0
COL-B2F-7194,column,0.3881,0.0,6.21,0.0
COL-B2F-7195,column,0.3881,0.0,6.21,0.0
COL-B2F-7196,column,0.3881,0.0,6.21,0.0
COL-B2F-7197,column,0.3881,0.0,6.21,0.0
COL-B2F-7198,column,0.3881,0.0,6.21,0.0
COL-B2F-7199,column,0.3881,0.0,6.21,0.0
COL-B2F-7200,column,0.3881,0.0,6.21,0.0
COL-B2F-7201,column,0.3881,0.0,6.21,0.0
COL-B2F-7202,column,0.3881,0.0,6.21,0.0
COL-B2F-7203,column,0.3881,0.0,6.21,0.0
COL-B2F-7204,column,0.3881,0.0,6.21,0.0
COL-B2F-7205,column,0.3881,0.0,6.21,0.0
COL-B2F-7206,column,0.3881,0.0,6.21,0.0
COL-B2F-7207,column,0.3881,0.0,6.21,0.0
COL-B2F-7208,column,0.3881,0.0,6.21,0.0
COL-B2F-7209,column,0.3881,0.0,6.21,0.0
COL-B2F-7210,column,0.3881,0.0,6.21,0.0
COL-B2F-7211,column,0.3881,0.0,6.21,0.0
COL-B2F-7212,column,1.4376,0.0,9.405,0.0
COL-B2F-7213,column,0.3881,0.0,6.21,0.0
COL-B2F-7214,column,0.3881,0.0,6.21,0.0
COL-B2F-7215,column,0.3881,0.0,6.21,0.0
COL-B2F-7216,column,0.3881,0.0,6.21,0.0
COL-B2F-7217,column,1.4376,0.0,9.405,0.0
COL-B2F-7218,column,0.3881,0.0,6.21,0.0
COL-B2F-7219,column,0.3881,0.0,6.21,0.0
COL-B2F-7220,column,0.3881,0.0,6.21,0.0
COL-B2F-7221,column,0.3881,0.0,6.21,0.0
COL-B2F-7222,column,1.4376,0.0,9.405,0.0
COL-B2F-7223,column,0.3881,0.0,6.21,0.0
COL-B2F-7224,column,0.3881,0.0,6.21,0.0
COL-B2F-7225,column,0.3881,0.0,6.21,0.0
COL-B2F-7226,column,0.3881,0.0,6.21,0.0
COL-B2F-7227,column,0.3881,0.0,6.21,0.0
COL-B2F-7228,column,0.3881,0.0,6.21,0.0
COL-B2F-7229,column,1.4376,0.0,9.405,0.0
COL-B2F-7230,column,0.3881,0.0,6.21,0.0
COL-B2F-7231,column,0.3881,0.0,6.21,0.0
COL-B2F-7232,column,0.3881,0.0,6.21,0.0
COL-B2F-7233,column,0.3881,0.0,6.21,0.0
COL-B2F-7234,column,1.4376,0.0,9.405,0.0
COL-B2F-7235,column,0.3881,0.0,6.21,0.0
COL-B2F-7236,column,0.3881,0.0,6.21,0.0
COL-B2F-7237,column,1.4376,0.0,9.405,0.0
COL-B2F-7238,column,0.3881,0.0,6.21,0.0
COL-B2F-7239,column,0.3881,0.0,6.21,0.0
COL-B2F-7240,column,0.3881,0.0,6.21,0.0
COL-B2F-7241,column,0.3881,0.0,6.21,0.0
COL-B2F-7242,column,1.4376,0.0,9.405,0.0
COL-B2F-7243,column,0.3881,0.0,6.21,0.0
COL-B2F-7244,column,0.3881,0.0,6.21,0.0
COL-B2F-7245,column,0.3881,0.0,6.21,0.0
COL-B2F-7246,column,0.3881,0.0,6.21,0.0
COL-B2F-7247,column,1.4376,0.0,9.405,0.0
COL-B2F-7248,column,0.3881,0.0,6.21,0.0
COL-B2F-7249,column,0.3881,0.0,6.21,0.0
COL-B2F-7250,column,1.4376,0.0,9.405,0.0
COL-B2F-7251,column,0.3881,0.0,6.21,0.0
COL-B2F-7252,column,0.3881,0.0,6.21,0.0
COL-B2F-7253,column,1.4376,0.0,9.405,0.0
COL-B2F-7254,column,0.3881,0.0,6.21,0.0
COL-B2F-7255,column,0.3881,0.0,6.21,0.0
COL-B2F-7256,column,1.4376,0.0,9.405,0.0
COL-B2F-7257,column,0.3881,0.0,6.21,0.0
COL-B2F-7258,column,0.3881,0.0,6.21,0.0
COL-B2F-7259,column,0.3881,0.0,6.21,0.0
COL-B2F-7260,column,0.3881,0.0,6.21,0.0
COL-B2F-7261,column,0.3881,0.0,6.21,0.0
COL-B2F-7262,column,0.3881,0.0,6.21,0.0
COL-B2F-7263,column,1.4376,0.0,9.405,0.0
COL-B2F-7264,column,0.3881,0.0,6.21,0.0
COL-B2F-7265,column,0.3881,0.0,6.21,0.0
COL-B2F-7266,column,1.4376,0.0,9.405,0.0
COL-B2F-7267,column,0.3881,0.0,6.21,0.0
COL-B2F-7268,column,0.3881,0.0,6.21,0.0
COL-B2F-7269,column,0.3881,0.0,6.21,0.0
COL-B2F-7270,column,0.3881,0.0,6.21,0.0
COL-B2F-7271,column,0.3881,0.0,6.21,0.0
COL-B2F-7272,column,0.3881,0.0,6.21,0.0
COL-B2F-7273,column,0.3881,0.0,6.21,0.0
COL-B2F-7274,column,0.3881,0.0,6.21,0.0
COL-B2F-7275,column,0.3881,0.0,6.21,0.0
COL-B2F-7276,column,0.3881,0.0,6.21,0.0
COL-B2F-7277,column,0.3881,0.0,6.21,0.0
COL-B2F-7278,column,0.3881,0.0,6.21,0.0
COL-B2F-7279,column,0.3881,0.0,6.21,0.0
COL-B2F-7280,column,0.3881,0.0,6.21,0.0
COL-B2F-7281,column,1.4376,0.0,9.405,0.0
COL-B2F-7282,column,0.3105,0.0,5.175,0.0
COL-B2F-7283,column,0.3105,0.0,5.175,0.0
COL-B2F-7284,column,0.3881,0.0,6.21,0.0
COL-B2F-7285,column,0.3881,0.0,6.21,0.0
COL-B2F-7286,column,1.4376,0.0,9.405,0.0
COL-B2F-7287,column,0.3881,0.0,6.21,0.0
COL-B2F-7288,column,0.3881,0.0,6.21,0.0
COL-B2F-7289,column,0.3881,0.0,6.21,0.0
COL-B2F-7290,column,0.3881,0.0,6.21,0.0
COL-B2F-7291,column,0.3881,0.0,6.21,0.0
COL-B2F-7292,column,0.3881,0.0,6.21,0.0
COL-B2F-7293,column,0.3881,0.0,6.21,0.0
COL-B2F-7294,column,0.3881,0.0,6.21,0.0
COL-B2F-7295,column,0.3881,0.0,6.21,0.0
COL-B2F-7296,column,0.3881,0.0,6.21,0.0
COL-B2F-7297,column,0.3881,0.0,6.21,0.0
COL-B2F-7298,column,0.3881,0.0,6.21,0.0
COL-B2F-7299,column,0.3881,0.0,6.21,0.0
COL-B2F-7300,column,0.3881,0.0,6.21,0.0
COL-B2F-7301,column,0.3881,0.0,6.21,0.0
COL-B2F-7302,column,0.3881,0.0,6.21,0.0
COL-B2F-7303,column,0.3881,0.0,6.21,0.0
COL-B2F-7304,column,0.3881,0.0,6.21,0.0
COL-B2F-7305,column,0.3881,0.0,6.21,0.0
COL-B2F-7306,column,0.3881,0.0,6.21,0.0
COL-B2F-7307,column,0.3881,0.0,6.21,0.0
COL-B2F-7308,column,0.3881,0.0,6.21,0.0
COL-B2F-7309,column,0.3881,0.0,6.21,0.0
COL-B2F-7310,column,0.3881,0.0,6.21,0.0
COL-B2F-7311,column,0.3881,0.0,6.21,0.0
COL-B2F-7312,column,0.3881,0.0,6.21,0.0
COL-B2F-7313,column,0.3881,0.0,6.21,0.0
COL-B2F-7314,column,0.3881,0.0,6.21,0.0
COL-B2F-7315,column,0.3881,0.0,6.21,0.0
COL-B2F-7316,column,0.3881,0.0,6.21,0.0
COL-B2F-7317,column,0.3881,0.0,6.21,0.0
COL-B2F-7318,column,0.3881,0.0,6.21,0.0
COL-B2F-7319,column,0.3881,0.0,6.21,0.0
COL-B2F-7320,column,0.3881,0.0,6.21,0.0
COL-B2F-7321,column,0.3881,0.0,6.21,0.0
COL-B2F-7322,column,0.3881,0.0,6.21,0.0
COL-B2F-7323,column,0.3881,0.0,6.21,0.0
COL-B2F-7324,column,0.3881,0.0,6.21,0.0
COL-B2F-7325,column,0.3881,0.0,6.21,0.0
COL-B2F-7326,column,0.3881,0.0,6.21,0.0
COL-B2F-7327,column,0.3881,0.0,6.21,0.0
COL-B2F-7328,column,0.3881,0.0,6.21,0.0
COL-B2F-7329,column,0.3881,0.0,6.21,0.0
COL-B2F-7330,column,0.3881,0.0,6.21,0.0
COL-B2F-7331,column,0.3881,0.0,6.21,0.0
COL-B2F-7332,column,0.3881,0.0,6.21,0.0
COL-B2F-7333,column,0.3881,0.0,6.21,0.0
COL-B2F-7334,column,0.3881,0.0,6.21,0.0
COL-B2F-7335,column,0.3881,0.0,6.21,0.0
COL-B2F-7336,column,0.3881,0.0,6.21,0.0
COL-B2F-7337,column,0.3881,0.0,6.21,0.0
COL-B2F-7338,column,0.3881,0.0,6.21,0.0
COL-B2F-7339,column,0.3881,0.0,6.21,0.0
COL-B2F-7340,column,0.3881,0.0,6.21,0.0
COL-B2F-7341,column,0.3881,0.0,6.21,0.0
COL-B2F-7342,column,0.3881,0.0,6.21,0.0
COL-B2F-7343,column,0.3881,0.0,6.21,0.0
COL-B2F-7344,column,0.3881,0.0,6.21,0.0
COL-B2F-7345,column,0.3881,0.0,6.21,0.0
COL-B2F-7346,column,0.3881,0.0,6.21,0.0
COL-B2F-7347,column,0.3881,0.0,6.21,0.0
COL-B2F-7348,column,0.3881,0.0,6.21,0.0
COL-B2F-7349,column,0.3881,0.0,6.21,0.0
COL-B2F-7350,column,0.3881,0.0,6.21,0.0
COL-B2F-7351,column,0.3881,0.0,6.21,0.0
COL-B2F-7352,column,0.3881,0.0,6.21,0.0
COL-B2F-7353,column,0.3881,0.0,6.21,0.0
COL-B2F-7354,column,0.3881,0.0,6.21,0.0
COL-B2F-7355,column,1.4376,0.0,9.405,0.0
COL-B2F-7356,column,0.3881,0.0,6.21,0.0
COL-B2F-7357,column,0.3881,0.0,6.21,0.0
COL-B2F-7358,column,1.4376,0.0,9.405,0.0
COL-B2F-7359,column,0.3881,0.0,6.21,0.0
COL-B2F-7360,column,0.3881,0.0,6.21,0.0
COL-B2F-7361,column,1.4376,0.0,9.405,0.0
COL-B2F-7362,column,0.3881,0.0,6.21,0.0
COL-B2F-7363,column,0.3881,0.0,6.21,0.0
COL-B2F-7364,column,1.4376,0.0,9.405,0.0
COL-B2F-7365,column,0.3881,0.0,6.21,0.0
COL-B2F-7366,column,0.3881,0.0,6.21,0.0
COL-B2F-7367,column,1.4376,0.0,9.405,0.0
COL-B2F-7368,column,0.3105,0.0,5.175,0.0
COL-B2F-7369,column,0.3105,0.0,5.175,0.0
COL-B2F-7370,column,0.3105,0.0,5.175,0.0
COL-B2F-7371,column,0.3105,0.0,5.175,0.0
COL-B2F-7372,column,0.3881,0.0,6.21,0.0
COL-B2F-7373,column,0.3881,0.0,6.21,0.0
COL-B2F-7374,column,1.4376,0.0,9.405,0.0
COL-B2F-7375,column,0.3881,0.0,6.21,0.0
COL-B2F-7376,column,0.3881,0.0,6.21,0.0
COL-B2F-7377,column,0.3881,0.0,6.21,0.0
COL-B2F-7378,column,0.3881,0.0,6.21,0.0
COL-B2F-7379,column,1.4376,0.0,9.405,0.0
COL-B2F-7380,column,0.3105,0.0,5.175,0.0
COL-B2F-7381,column,0.3105,0.0,5.175,0.0
COL-B2F-7382,column,0.3881,0.0,6.21,0.0
COL-B2F-7383,column,0.3881,0.0,6.21,0.0
COL-B2F-7384,column,1.4376,0.0,9.405,0.0
COL-B2F-7385,column,0.3105,0.0,5.175,0.0
COL-B2F-7386,column,0.3105,0.0,5.175,0.0
COL-B2F-7387,column,0.3105,0.0,5.175,0.0
COL-B2F-7388,column,0.3105,0.0,5.175,0.0
COL-B2F-7389,column,0.3881,0.0,6.21,0.0
COL-B2F-7390,column,0.3881,0.0,6.21,0.0
COL-B2F-7391,column,1.4376,0.0,9.405,0.0
COL-B2F-7392,column,0.3881,0.0,6.21,0.0
COL-B2F-7393,column,0.3881,0.0,6.21,0.0
COL-B2F-7394,column,1.4376,0.0,9.405,0.0
COL-B2F-7395,column,0.3881,0.0,6.21,0.0
COL-B2F-7396,column,0.3881,0.0,6.21,0.0
COL-B2F-7397,column,1.4376,0.0,9.405,0.0
COL-B2F-7398,column,0.3881,0.0,6.21,0.0
COL-B2F-7399,column,0.3881,0.0,6.21,0.0
COL-B2F-7400,column,0.3881,0.0,6.21,0.0
COL-B2F-7401,column,0.3881,0.0,6.21,0.0
COL-B2F-7402,column,0.3881,0.0,6.21,0.0
COL-B2F-7403,column,0.3881,0.0,6.21,0.0
COL-B2F-7404,column,0.3881,0.0,6.21,0.0
COL-B2F-7405,column,0.3881,0.0,6.21,0.0
COL-B2F-7406,column,0.3881,0.0,6.21,0.0
COL-B2F-7407,column,0.3881,0.0,6.21,0.0
COL-B2F-7408,column,0.3881,0.0,6.21,0.0
COL-B2F-7409,column,0.3881,0.0,6.21,0.0
COL-B2F-7410,column,0.3881,0.0,6.21,0.0
COL-B2F-7411,column,0.3881,0.0,6.21,0.0
COL-B2F-7412,column,0.3881,0.0,6.21,0.0
COL-B2F-7413,column,0.3881,0.0,6.21,0.0
COL-B2F-7414,column,0.3881,0.0,6.21,0.0
COL-B2F-7415,column,0.3881,0.0,6.21,0.0
COL-B2F-7416,column,0.3881,0.0,6.21,0.0
COL-B2F-7417,column,0.3881,0.0,6.21,0.0
COL-B2F-7418,column,0.3881,0.0,6.21,0.0
COL-B2F-7419,column,0.3881,0.0,6.21,0.0
COL-B2F-7420,column,0.3881,0.0,6.21,0.0
COL-B2F-7421,column,0.3881,0.0,6.21,0.0
COL-B2F-7422,column,0.3881,0.0,6.21,0.0
COL-B2F-7423,column,0.3881,0.0,6.21,0.0
COL-B2F-7424,column,0.3881,0.0,6.21,0.0
COL-B2F-7425,column,0.3881,0.0,6.21,0.0
COL-B2F-7426,column,0.3881,0.0,6.21,0.0
COL-B2F-7427,column,0.3881,0.0,6.21,0.0
COL-B2F-7428,column,0.3881,0.0,6.21,0.0
COL-B2F-7429,column,0.3881,0.0,6.21,0.0
COL-B2F-7430,column,1.4376,0.0,9.405,0.0
COL-B2F-7431,column,0.3881,0.0,6.21,0.0
COL-B2F-7432,column,0.3881,0.0,6.21,0.0
COL-B2F-7433,column,1.4376,0.0,9.405,0.0
COL-B2F-7434,column,0.3881,0.0,6.21,0.0
COL-B2F-7435,column,0.3881,0.0,6.21,0.0
COL-B2F-7436,column,1.4376,0.0,9.405,0.0
COL-B2F-7437,column,0.3881,0.0,6.21,0.0
COL-B2F-7438,column,0.3881,0.0,6.21,0.0
COL-B2F-7439,column,1.4376,0.0,9.405,0.0
COL-B2F-7440,column,0.3881,0.0,6.21,0.0
COL-B2F-7441,column,0.3881,0.0,6.21,0.0
COL-B2F-7442,column,1.4376,0.0,9.405,0.0
COL-B2F-7443,column,0.3881,0.0,6.21,0.0
COL-B2F-7444,column,0.3881,0.0,6.21,0.0
COL-B2F-7445,column,1.4376,0.0,9.405,0.0
COL-B2F-7446,column,0.3881,0.0,6.21,0.0
COL-B2F-7447,column,0.3881,0.0,6.21,0.0
COL-B2F-7448,column,0.3881,0.0,6.21,0.0
COL-B2F-7449,column,0.3881,0.0,6.21,0.0
COL-B2F-7450,column,0.3881,0.0,6.21,0.0
COL-B2F-7451,column,0.3881,0.0,6.21,0.0
COL-B2F-7452,column,0.3881,0.0,6.21,0.0
COL-B2F-7453,column,0.3881,0.0,6.21,0.0
COL-B2F-7454,column,0.3881,0.0,6.21,0.0
COL-B2F-7455,column,0.3881,0.0,6.21,0.0
COL-B2F-7456,column,0.3105,0.0,5.175,0.0
COL-B2F-7457,column,0.3105,0.0,5.175,0.0
COL-B2F-7458,column,0.3881,0.0,6.21,0.0
COL-B2F-7459,column,0.3881,0.0,6.21,0.0
COL-B2F-7460,column,0.3881,0.0,6.21,0.0
COL-B2F-7461,column,0.3881,0.0,6.21,0.0
COL-B2F-7462,column,0.3881,0.0,6.21,0.0
COL-B2F-7463,column,0.3881,0.0,6.21,0.0
COL-B2F-7464,column,0.3881,0.0,6.21,0.0
COL-B2F-7465,column,0.3881,0.0,6.21,0.0
COL-B2F-7466,column,0.3881,0.0,6.21,0.0
COL-B2F-7467,column,0.3881,0.0,6.21,0.0
COL-B2F-7468,column,0.3881,0.0,6.21,0.0
COL-B2F-7469,column,0.3881,0.0,6.21,0.0
COL-B2F-7470,column,0.3881,0.0,6.21,0.0
COL-B2F-7471,column,0.3881,0.0,6.21,0.0
