부재ID,유형,체적(m³),면적(m²),거푸집(m²),길이(m)
BM-sheet_1-4432,beam,0.832,0.0,5.2,2.6
BM-sheet_1-4433,beam,0.3664,0.0,2.29,1.145
BM-sheet_1-4434,beam,0.784,0.0,4.9,2.45
BM-sheet_1-4435,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4436,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4437,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4438,beam,0.312,0.0,1.95,0.975
BM-sheet_1-4439,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4440,beam,0.7344,0.0,4.59,2.295
BM-sheet_1-4441,beam,1.5232,0.0,9.52,4.76
BM-sheet_1-4442,beam,1.5872,0.0,9.92,4.96
BM-sheet_1-4443,beam,0.8,0.0,5.0,2.5
BM-sheet_1-4444,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4445,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4446,beam,0.784,0.0,4.9,2.45
BM-sheet_1-4447,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4448,beam,0.312,0.0,1.95,0.975
BM-sheet_1-4449,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4450,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4451,beam,0.576,0.0,3.6,1.8
BM-sheet_1-4452,beam,0.7968,0.0,4.98,2.49
BM-sheet_1-4453,beam,0.896,0.0,5.6,2.8
BM-sheet_1-4454,beam,1.1968,0.0,7.48,3.74
BM-sheet_1-4455,beam,1.5552,0.0,9.72,4.86
BM-sheet_1-4456,beam,0.896,0.0,5.6,2.8
BM-sheet_1-4457,beam,0.2976,0.0,1.86,0.93
BM-sheet_1-4458,beam,0.3744,0.0,2.34,1.17
BM-sheet_1-4459,beam,0.4544,0.0,2.84,1.42
BM-sheet_1-4460,beam,0.7296,0.0,4.56,2.28
BM-sheet_1-4461,beam,0.832,0.0,5.2,2.6
BM-sheet_1-4462,beam,0.992,0.0,6.2,3.1
BM-sheet_1-4463,beam,2.5424,0.0,15.89,7.945
BM-sheet_1-4464,beam,0.4709,0.0,2.943,1.471
BM-sheet_1-4465,beam,0.9545,0.0,5.965,2.983
BM-sheet_1-4466,beam,1.8516,0.0,11.572,5.786
BM-sheet_1-4467,beam,0.1612,0.0,1.007,0.504
BM-sheet_1-4468,beam,0.1152,0.0,0.72,0.36
BM-sheet_1-4469,beam,0.4736,0.0,2.96,1.48
BM-sheet_1-4470,beam,0.576,0.0,3.6,1.8
BM-sheet_1-4471,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4472,beam,1.5872,0.0,9.92,4.96
BM-sheet_1-4473,beam,0.832,0.0,5.2,2.6
BM-sheet_1-4474,beam,0.3664,0.0,2.29,1.145
BM-sheet_1-4475,beam,0.784,0.0,4.9,2.45
BM-sheet_1-4476,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4477,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4478,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4479,beam,0.312,0.0,1.95,0.975
BM-sheet_1-4480,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4481,beam,1.5232,0.0,9.52,4.76
BM-sheet_1-4482,beam,2.7664,0.0,17.29,8.645
BM-sheet_1-4483,beam,1.6686,0.0,10.429,5.214
BM-sheet_1-4484,beam,1.0464,0.0,6.54,3.27
BM-sheet_1-4485,beam,0.1216,0.0,0.76,0.38
BM-sheet_1-4486,beam,0.7184,0.0,4.49,2.245
BM-sheet_1-4487,beam,0.416,0.0,2.6,1.3
BM-sheet_1-4488,beam,1.5552,0.0,9.72,4.86
BM-sheet_1-4489,beam,0.2144,0.0,1.34,0.67
BM-sheet_1-4490,beam,1.6192,0.0,10.12,5.06
BM-sheet_1-4491,beam,0.3264,0.0,2.04,1.02
BM-sheet_1-4492,beam,1.2288,0.0,7.68,3.84
BM-sheet_1-4493,beam,0.4736,0.0,2.96,1.48
BM-sheet_1-4494,beam,0.312,0.0,1.95,0.975
BM-sheet_1-4495,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4496,beam,0.2464,0.0,1.54,0.77
BM-sheet_1-4497,beam,1.1744,0.0,7.34,3.67
BM-sheet_1-4498,beam,0.8,0.0,5.0,2.5
BM-sheet_1-4499,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4500,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4501,beam,0.784,0.0,4.9,2.45
BM-sheet_1-4502,beam,0.832,0.0,5.2,2.6
BM-sheet_1-4503,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4504,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4505,beam,0.4736,0.0,2.96,1.48
BM-sheet_1-4506,beam,0.9568,0.0,5.98,2.99
BM-sheet_1-4507,beam,1.3409,0.0,8.381,4.19
BM-sheet_1-4508,beam,0.1951,0.0,1.219,0.61
BM-sheet_1-4509,beam,0.3264,0.0,2.04,1.02
BM-sheet_1-4510,beam,2.6048,0.0,16.28,8.14
BM-sheet_1-4511,beam,0.2144,0.0,1.34,0.67
BM-sheet_1-4512,beam,0.2144,0.0,1.34,0.67
BM-sheet_1-4513,beam,0.2144,0.0,1.34,0.67
BM-sheet_1-4514,beam,1.6192,0.0,10.12,5.06
BM-sheet_1-4515,beam,0.3264,0.0,2.04,1.02
BM-sheet_1-4516,beam,1.2288,0.0,7.68,3.84
BM-sheet_1-4517,beam,0.4736,0.0,2.96,1.48
BM-sheet_1-4518,beam,0.312,0.0,1.95,0.975
BM-sheet_1-4519,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4520,beam,0.2464,0.0,1.54,0.77
BM-sheet_1-4521,beam,0.8,0.0,5.0,2.5
BM-sheet_1-4522,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4523,beam,0.736,0.0,4.6,2.3
BM-sheet_1-4524,beam,0.784,0.0,4.9,2.45
BM-sheet_1-4525,beam,0.832,0.0,5.2,2.6
BM-sheet_1-4526,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4527,beam,0.232,0.0,1.45,0.725
BM-sheet_1-4528,beam,0.4736,0.0,2.96,1.48
BM-sheet_1-4529,beam,0.9728,0.0,6.08,3.04
BM-sheet_1-4530,beam,1.5552,0.0,9.72,4.86
BM-sheet_1-4531,beam,1.0017,0.0,6.261,3.13
BM-sheet_1-4532,beam,0.5343,0.0,3.339,1.67
BM-sheet_1-4533,beam,2.2144,0.0,13.84,6.92
BM-sheet_1-4534,beam,0.2144,0.0,1.34,0.67
BM-sheet_1-4535,beam,0.6912,0.0,4.32,2.16
BM-sheet_1-4536,beam,0.448,0.0,2.8,1.4
BM-sheet_1-4537,beam,1.6896,0.0,10.56,5.28
BM-sheet_1-4538,beam,0.3824,0.0,2.39,1.195
BM-sheet_1-4539,beam,1.336,0.0,8.35,4.175
BM-sheet_1-4540,beam,1.1616,0.0,7.26,3.63
BM-sheet_1-4541,beam,0.2848,0.0,1.78,0.89
BM-sheet_1-4542,beam,0.408,0.0,2.55,1.275
BM-sheet_1-4543,beam,1.296,0.0,8.1,4.05
BM-sheet_1-4544,beam,0.1984,0.0,1.24,0.62
BM-sheet_1-4545,beam,0.408,0.0,2.55,1.275
BM-sheet_1-4546,beam,0.8368,0.0,5.23,2.615
BM-sheet_1-4547,beam,0.8896,0.0,5.56,2.78
BM-sheet_1-4548,beam,0.784,0.0,4.9,2.45
BM-sheet_1-4549,beam,0.4672,0.0,2.92,1.46
BM-sheet_1-4550,beam,0.8688,0.0,5.43,2.715
BM-sheet_1-4551,beam,0.8032,0.0,5.02,2.51
BM-sheet_1-4552,beam,0.3264,0.0,2.04,1.02
BM-sheet_1-4553,beam,0.4528,0.0,2.83,1.415
BM-sheet_1-4554,beam,0.3424,0.0,2.14,1.07
BM-sheet_1-4555,beam,0.5568,0.0,3.48,1.74
BM-sheet_1-4556,beam,0.1024,0.0,0.64,0.32
BM-sheet_1-4557,beam,0.5184,0.0,3.24,1.62
BM-sheet_1-4558,beam,0.1824,0.0,1.14,0.57
BM-sheet_1-4559,beam,3.2448,0.0,20.28,10.14
BM-sheet_1-4560,beam,3.2128,0.0,20.08,10.04
BM-sheet_1-4561,beam,4.9584,0.0,30.99,15.495
BM-sheet_1-4562,beam,3.072,0.0,19.2,9.6
BM-sheet_1-4563,beam,6.6148,0.0,29.399,12.25
BM-sheet_1-4564,beam,4.212,0.0,18.72,7.8
BM-sheet_1-4565,beam,4.536,0.0,20.16,8.4
BM-sheet_1-4566,beam,3.1967,0.0,19.979,9.99
BM-sheet_1-4567,beam,2.496,0.0,15.6,7.8
BM-sheet_1-4568,beam,3.2402,0.0,14.401,6.0
BM-sheet_1-4569,beam,1.35,0.0,6.9,3.0
BM-sheet_1-4570,beam,2.496,0.0,15.6,7.8
BM-sheet_1-4571,beam,4.2157,0.0,18.736,7.807
BM-sheet_1-4572,beam,1.44,0.0,7.36,3.2
BM-sheet_1-4573,beam,2.688,0.0,16.8,8.4
BM-sheet_1-4574,beam,2.7333,0.0,17.083,8.542
BM-sheet_1-4575,beam,3.498,0.0,21.862,10.931
BM-sheet_1-4576,beam,2.656,0.0,16.6,8.3
BM-sheet_1-4577,beam,2.52,0.0,9.1,3.5
BM-sheet_1-4578,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4579,beam,2.464,0.0,15.4,7.7
BM-sheet_1-4580,beam,2.336,0.0,14.6,7.3
BM-sheet_1-4581,beam,2.52,0.0,9.1,3.5
BM-sheet_1-4582,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4583,beam,2.464,0.0,15.4,7.7
BM-sheet_1-4584,beam,2.3346,0.0,14.591,7.296
BM-sheet_1-4585,beam,1.8912,0.0,8.405,3.502
BM-sheet_1-4586,beam,5.2605,0.0,20.875,8.35
BM-sheet_1-4587,beam,2.464,0.0,15.4,7.7
BM-sheet_1-4588,beam,2.72,0.0,17.0,8.5
BM-sheet_1-4589,beam,1.8912,0.0,8.405,3.502
BM-sheet_1-4590,beam,4.788,0.0,19.0,7.6
BM-sheet_1-4591,beam,2.464,0.0,15.4,7.7
BM-sheet_1-4592,beam,2.464,0.0,15.4,7.7
BM-sheet_1-4593,beam,3.78,0.0,15.0,6.0
BM-sheet_1-4594,beam,1.35,0.0,6.9,3.0
BM-sheet_1-4595,beam,3.9026,0.0,15.486,6.195
BM-sheet_1-4596,beam,1.35,0.0,6.9,3.0
BM-sheet_1-4597,beam,4.212,0.0,18.72,7.8
BM-sheet_1-4598,beam,1.35,0.0,6.9,3.0
BM-sheet_1-4599,beam,4.212,0.0,18.72,7.8
BM-sheet_1-4600,beam,1.44,0.0,7.36,3.2
BM-sheet_1-4601,beam,2.496,0.0,15.6,7.8
BM-sheet_1-4602,beam,3.2322,0.0,20.201,10.101
BM-sheet_1-4603,beam,3.3584,0.0,20.99,10.495
BM-sheet_1-4604,beam,8.2304,0.0,51.44,25.72
BM-sheet_1-4605,beam,12.789,0.0,65.366,28.42
BM-sheet_1-4606,beam,1.696,0.0,10.6,5.3
BM-sheet_1-4607,beam,2.496,0.0,15.6,7.8
BM-sheet_1-4608,beam,2.496,0.0,15.6,7.8
BM-sheet_1-4609,beam,2.496,0.0,15.6,7.8
BM-sheet_1-4610,beam,2.385,0.0,12.19,5.3
BM-sheet_1-4611,beam,2.496,0.0,15.6,7.8
BM-sheet_1-4612,beam,2.496,0.0,15.6,7.8
BM-sheet_1-4613,beam,3.0958,0.0,19.349,9.675
BM-sheet_1-4614,beam,2.0017,0.0,12.51,6.255
BM-sheet_1-4615,beam,9.7734,0.0,61.084,30.542
BM-sheet_1-4616,beam,0.5589,0.0,2.856,1.242
BM-sheet_1-4617,beam,2.385,0.0,12.19,5.3
BM-sheet_1-4618,beam,4.212,0.0,18.72,7.8
BM-sheet_1-4619,beam,2.4319,0.0,15.2,7.6
BM-sheet_1-4620,beam,2.2399,0.0,14.0,7.0
BM-sheet_1-4621,beam,1.538,0.0,9.612,4.806
BM-sheet_1-4622,beam,2.1426,0.0,13.391,6.696
BM-sheet_1-4623,beam,2.238,0.0,13.988,6.994
BM-sheet_1-4624,beam,2.1012,0.0,13.132,6.566
BM-sheet_1-4625,beam,1.3302,0.0,8.314,4.157
BM-sheet_1-4626,beam,12.564,0.0,64.216,27.92
BM-sheet_1-4627,beam,16.29,0.0,83.26,36.2
BM-sheet_1-4628,beam,16.695,0.0,85.33,37.1
BM-sheet_1-4629,beam,22.4784,0.0,89.2,35.68
BM-sheet_1-4630,beam,22.1949,0.0,88.075,35.23
BM-sheet_1-4631,beam,21.6924,0.0,96.411,40.171
BM-sheet_1-4632,beam,2.688,0.0,16.8,8.4
BM-sheet_1-4633,beam,2.688,0.0,16.8,8.4
BM-sheet_1-4634,beam,0.1123,0.0,0.702,0.351
BM-sheet_1-4635,beam,7.47,0.0,38.18,16.6
BM-sheet_1-4636,beam,4.41,0.0,17.5,7.0
BM-sheet_1-4637,beam,15.246,0.0,60.5,24.2
BM-sheet_1-4638,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4639,beam,1.008,0.0,4.0,1.6
BM-sheet_1-4640,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4641,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4642,beam,1.536,0.0,9.6,4.8
BM-sheet_1-4643,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4644,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4645,beam,1.856,0.0,11.6,5.8
BM-sheet_1-4646,beam,1.472,0.0,9.2,4.6
BM-sheet_1-4647,beam,1.6,0.0,10.0,5.0
BM-sheet_1-4648,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4649,beam,2.432,0.0,15.2,7.6
BM-sheet_1-4650,beam,1.856,0.0,11.6,5.8
BM-sheet_1-4651,beam,1.472,0.0,9.2,4.6
BM-sheet_1-4652,beam,1.2853,0.0,8.033,4.016
BM-sheet_1-4653,beam,3.024,0.0,12.0,4.8
BM-sheet_1-4654,beam,3.024,0.0,12.0,4.8
BM-sheet_1-4655,beam,0.864,0.0,3.84,1.6
BM-sheet_1-4656,beam,1.856,0.0,11.6,5.8
BM-sheet_1-4657,beam,0.896,0.0,5.6,2.8
BM-sheet_1-4658,beam,0.896,0.0,5.6,2.8
BM-sheet_1-4659,beam,0.4932,0.0,1.957,0.783
BM-sheet_1-4660,beam,0.4882,0.0,3.051,1.526
BM-sheet_1-4661,beam,0.704,0.0,4.4,2.2
BM-sheet_1-4662,beam,1.088,0.0,6.8,3.4
BM-sheet_1-4663,beam,0.512,0.0,3.2,1.6
BM-sheet_1-4664,beam,0.576,0.0,3.6,1.8
BM-sheet_1-4665,beam,1.26,0.0,6.44,2.8
BM-sheet_1-4666,beam,0.896,0.0,5.6,2.8
BM-sheet_1-4667,beam,2.16,0.0,9.6,4.0
BM-sheet_1-4668,beam,0.896,0.0,5.6,2.8
BM-sheet_1-4669,beam,2.24,0.0,14.0,7.0
BM-sheet_1-4670,beam,0.576,0.0,3.6,1.8
BM-sheet_1-4671,beam,0.576,0.0,3.6,1.8
BM-sheet_1-4672,beam,0.576,0.0,3.6,1.8
BM-sheet_1-4673,beam,0.576,0.0,3.6,1.8
BM-sheet_1-4674,beam,0.81,0.0,4.14,1.8
BM-sheet_1-4675,beam,0.9,0.0,4.6,2.0
BM-sheet_1-4676,beam,1.92,0.0,12.0,6.0
BM-sheet_1-4677,beam,0.3136,0.0,1.96,0.98
BM-sheet_1-4678,beam,12.6096,0.0,78.81,39.405
BM-sheet_1-4679,beam,2.6459,0.0,16.537,8.268
BM-sheet_1-4680,beam,2.1649,0.0,13.531,6.765
BM-sheet_1-4681,beam,1.4592,0.0,9.12,4.56
BM-sheet_1-4682,beam,3.2,0.0,20.0,10.0
BM-sheet_1-4683,beam,0.3082,0.0,1.926,0.963
BM-sheet_1-4684,beam,0.3045,0.0,1.903,0.952
BM-sheet_1-4685,beam,0.1824,0.0,1.14,0.57
BM-sheet_1-4686,beam,0.112,0.0,0.7,0.35
BM-sheet_1-4687,beam,0.64,0.0,4.0,2.0
BM-sheet_1-4688,beam,1.92,0.0,12.0,6.0
BM-sheet_1-4689,beam,0.9552,0.0,5.97,2.985
BM-sheet_1-4690,beam,1.184,0.0,7.4,3.7
BM-sheet_1-4691,beam,0.8416,0.0,5.26,2.63
BM-sheet_1-4692,beam,0.5184,0.0,3.24,1.62
BM-sheet_1-4693,beam,0.2848,0.0,1.78,0.89
BM-sheet_1-4694,beam,0.124,0.0,0.775,0.387
BM-sheet_1-4695,beam,0.912,0.0,5.7,2.85
BM-sheet_1-4696,beam,1.408,0.0,8.8,4.4
BM-sheet_1-4697,beam,1.344,0.0,8.4,4.2
BM-sheet_1-4698,beam,1.472,0.0,9.2,4.6
BM-sheet_1-4699,beam,1.376,0.0,8.6,4.3
BM-sheet_1-4700,beam,4.3792,0.0,27.37,13.685
BM-sheet_1-4701,beam,1.4752,0.0,9.22,4.61
BM-sheet_1-4702,beam,1.344,0.0,8.4,4.2
BM-sheet_1-4703,beam,1.328,0.0,8.3,4.15
BM-sheet_1-4704,beam,2.3712,0.0,14.82,7.41
BM-sheet_1-4705,beam,0.1317,0.0,0.823,0.411
BM-sheet_1-4706,beam,0.8893,0.0,5.558,2.779
BM-sheet_1-4707,beam,0.897,0.0,5.606,2.803
BM-sheet_1-4708,beam,0.7984,0.0,4.99,2.495
BM-sheet_1-4709,beam,1.5008,0.0,9.38,4.69
BM-sheet_1-4710,beam,1.2256,0.0,7.66,3.83
BM-sheet_1-4711,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4712,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4713,beam,1.568,0.0,9.8,4.9
BM-sheet_1-4714,beam,1.568,0.0,9.8,4.9
BM-sheet_1-4715,beam,1.056,0.0,6.6,3.3
BM-sheet_1-4716,beam,1.008,0.0,6.3,3.15
BM-sheet_1-4717,beam,0.4022,0.0,2.514,1.257
BM-sheet_1-4718,beam,0.5001,0.0,3.125,1.563
BM-sheet_1-4719,beam,6.6287,0.0,41.429,20.715
BM-sheet_1-4720,beam,4.0416,0.0,25.26,12.63
BM-sheet_1-4721,beam,2.2144,0.0,13.84,6.92
BM-sheet_1-4722,beam,0.4224,0.0,2.64,1.32
BM-sheet_1-4723,beam,0.4224,0.0,2.64,1.32
BM-sheet_1-4724,beam,0.4,0.0,2.5,1.25
BM-sheet_1-4725,beam,0.24,0.0,1.5,0.75
BM-sheet_1-4726,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4727,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4728,beam,0.2912,0.0,1.82,0.91
BM-sheet_1-4729,beam,0.2912,0.0,1.82,0.91
BM-sheet_1-4730,beam,1.1456,0.0,7.16,3.58
BM-sheet_1-4731,beam,1.4656,0.0,9.16,4.58
BM-sheet_1-4732,beam,0.4352,0.0,2.72,1.36
BM-sheet_1-4733,beam,0.4352,0.0,2.72,1.36
BM-sheet_1-4734,beam,1.656,0.0,10.35,5.175
BM-sheet_1-4735,beam,0.6584,0.0,4.115,2.057
BM-sheet_1-4736,beam,1.2192,0.0,7.62,3.81
BM-sheet_1-4737,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4738,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4739,beam,1.7984,0.0,11.24,5.62
BM-sheet_1-4740,beam,1.7984,0.0,11.24,5.62
BM-sheet_1-4741,beam,0.992,0.0,6.2,3.1
BM-sheet_1-4742,beam,1.04,0.0,6.5,3.25
BM-sheet_1-4743,beam,4.0256,0.0,25.16,12.58
BM-sheet_1-4744,beam,2.2144,0.0,13.84,6.92
BM-sheet_1-4745,beam,6.582,0.0,41.138,20.569
BM-sheet_1-4746,beam,0.3238,0.0,2.024,1.012
BM-sheet_1-4747,beam,0.432,0.0,2.7,1.35
BM-sheet_1-4748,beam,0.432,0.0,2.7,1.35
BM-sheet_1-4749,beam,0.24,0.0,1.5,0.75
BM-sheet_1-4750,beam,0.4,0.0,2.5,1.25
BM-sheet_1-4751,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4752,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4753,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-4754,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-4755,beam,1.1392,0.0,7.12,3.56
BM-sheet_1-4756,beam,1.4592,0.0,9.12,4.56
BM-sheet_1-4757,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4758,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4759,beam,1.8784,0.0,11.74,5.87
BM-sheet_1-4760,beam,1.2256,0.0,7.66,3.83
BM-sheet_1-4761,beam,0.4353,0.0,2.721,1.36
BM-sheet_1-4762,beam,0.4353,0.0,2.721,1.36
BM-sheet_1-4763,beam,1.568,0.0,9.8,4.9
BM-sheet_1-4764,beam,1.568,0.0,9.8,4.9
BM-sheet_1-4765,beam,1.008,0.0,6.3,3.15
BM-sheet_1-4766,beam,1.056,0.0,6.6,3.3
BM-sheet_1-4767,beam,0.2021,0.0,1.263,0.632
BM-sheet_1-4768,beam,4.0256,0.0,25.16,12.58
BM-sheet_1-4769,beam,2.2144,0.0,13.84,6.92
BM-sheet_1-4770,beam,6.6085,0.0,41.303,20.652
BM-sheet_1-4771,beam,0.432,0.0,2.7,1.35
BM-sheet_1-4772,beam,0.432,0.0,2.7,1.35
BM-sheet_1-4773,beam,0.24,0.0,1.5,0.75
BM-sheet_1-4774,beam,0.4,0.0,2.5,1.25
BM-sheet_1-4775,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4776,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4777,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-4778,beam,1.1392,0.0,7.12,3.56
BM-sheet_1-4779,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-4780,beam,1.4592,0.0,9.12,4.56
BM-sheet_1-4781,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4782,beam,1.8784,0.0,11.74,5.87
BM-sheet_1-4783,beam,1.6447,0.0,10.279,5.14
BM-sheet_1-4784,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4785,beam,2.6032,0.0,16.27,8.135
BM-sheet_1-4786,beam,2.301,0.0,14.381,7.19
BM-sheet_1-4787,beam,0.4384,0.0,2.74,1.37
BM-sheet_1-4788,beam,0.4384,0.0,2.74,1.37
BM-sheet_1-4789,beam,0.464,0.0,2.9,1.45
BM-sheet_1-4790,beam,0.624,0.0,3.9,1.95
BM-sheet_1-4791,beam,1.7408,0.0,10.88,5.44
BM-sheet_1-4792,beam,2.0608,0.0,12.88,6.44
BM-sheet_1-4793,beam,0.5376,0.0,3.36,1.68
BM-sheet_1-4794,beam,1.5488,0.0,9.68,4.84
BM-sheet_1-4795,beam,0.5376,0.0,3.36,1.68
BM-sheet_1-4796,beam,1.5488,0.0,9.68,4.84
BM-sheet_1-4797,beam,0.2688,0.0,1.68,0.84
BM-sheet_1-4798,beam,0.2688,0.0,1.68,0.84
BM-sheet_1-4799,beam,1.1008,0.0,6.88,3.44
BM-sheet_1-4800,beam,3.3587,0.0,20.992,10.496
BM-sheet_1-4801,beam,1.2192,0.0,7.62,3.81
BM-sheet_1-4802,beam,2.4615,0.0,15.384,7.692
BM-sheet_1-4803,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4804,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4805,beam,1.7984,0.0,11.24,5.62
BM-sheet_1-4806,beam,1.7984,0.0,11.24,5.62
BM-sheet_1-4807,beam,0.992,0.0,6.2,3.1
BM-sheet_1-4808,beam,1.04,0.0,6.5,3.25
BM-sheet_1-4809,beam,4.0256,0.0,25.16,12.58
BM-sheet_1-4810,beam,2.2144,0.0,13.84,6.92
BM-sheet_1-4811,beam,6.5664,0.0,41.04,20.52
BM-sheet_1-4812,beam,0.5421,0.0,3.388,1.694
BM-sheet_1-4813,beam,0.432,0.0,2.7,1.35
BM-sheet_1-4814,beam,0.432,0.0,2.7,1.35
BM-sheet_1-4815,beam,0.24,0.0,1.5,0.75
BM-sheet_1-4816,beam,0.4,0.0,2.5,1.25
BM-sheet_1-4817,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4818,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4819,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-4820,beam,0.2336,0.0,1.46,0.73
BM-sheet_1-4821,beam,1.1392,0.0,7.12,3.56
BM-sheet_1-4822,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4823,beam,1.8784,0.0,11.74,5.87
BM-sheet_1-4824,beam,3.1302,0.0,19.564,9.782
BM-sheet_1-4825,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4826,beam,2.3904,0.0,10.624,4.427
BM-sheet_1-4827,beam,1.2192,0.0,7.62,3.81
BM-sheet_1-4828,beam,3.9538,0.0,24.711,12.356
BM-sheet_1-4829,beam,2.5412,0.0,15.883,7.941
BM-sheet_1-4830,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4831,beam,1.7984,0.0,11.24,5.62
BM-sheet_1-4832,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4833,beam,1.7984,0.0,11.24,5.62
BM-sheet_1-4834,beam,0.992,0.0,6.2,3.1
BM-sheet_1-4835,beam,1.04,0.0,6.5,3.25
BM-sheet_1-4836,beam,0.4632,0.0,2.895,1.448
BM-sheet_1-4837,beam,0.4004,0.0,2.502,1.251
BM-sheet_1-4838,beam,4.0256,0.0,25.16,12.58
BM-sheet_1-4839,beam,2.2144,0.0,13.84,6.92
BM-sheet_1-4840,beam,6.5535,0.0,40.959,20.48
BM-sheet_1-4841,beam,0.4224,0.0,2.64,1.32
BM-sheet_1-4842,beam,0.4224,0.0,2.64,1.32
BM-sheet_1-4843,beam,0.24,0.0,1.5,0.75
BM-sheet_1-4844,beam,0.4,0.0,2.5,1.25
BM-sheet_1-4845,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4846,beam,0.2912,0.0,1.82,0.91
BM-sheet_1-4847,beam,0.4992,0.0,3.12,1.56
BM-sheet_1-4848,beam,0.2912,0.0,1.82,0.91
BM-sheet_1-4849,beam,1.1456,0.0,7.16,3.58
BM-sheet_1-4850,beam,0.4352,0.0,2.72,1.36
BM-sheet_1-4851,beam,0.4352,0.0,2.72,1.36
BM-sheet_1-4852,beam,1.648,0.0,10.3,5.15
BM-sheet_1-4853,beam,0.4416,0.0,2.76,1.38
BM-sheet_1-4854,beam,0.992,0.0,6.2,3.1
BM-sheet_1-4855,beam,1.04,0.0,6.5,3.25
BM-sheet_1-4856,beam,1.7984,0.0,11.24,5.62
BM-sheet_1-4857,beam,1.7984,0.0,11.24,5.62
BM-sheet_1-4858,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4859,beam,0.3936,0.0,2.46,1.23
BM-sheet_1-4860,beam,1.2352,0.0,7.72,3.86
BM-sheet_1-4861,beam,1.6544,0.0,10.34,5.17
BM-sheet_1-4862,beam,0.4545,0.0,2.323,1.01
BM-sheet_1-4863,beam,3.5228,0.0,22.018,11.009
BM-sheet_1-4864,beam,1.2064,0.0,7.54,3.77
BM-sheet_1-4865,beam,2.48,0.0,15.5,7.75
BM-sheet_1-4866,beam,0.16,0.0,1.0,0.5
BM-sheet_1-4867,beam,2.368,0.0,14.8,7.4
BM-sheet_1-4868,beam,1.2064,0.0,7.54,3.77
BM-sheet_1-4869,beam,3.3152,0.0,20.72,10.36
BM-sheet_1-4870,beam,1.2064,0.0,7.54,3.77
BM-sheet_1-4871,beam,0.16,0.0,1.0,0.5
BM-sheet_1-4872,beam,1.2064,0.0,7.54,3.77
BM-sheet_1-4873,beam,3.3152,0.0,20.72,10.36
