부재ID,유형,체적(m³),면적(m²),거푸집(m²),길이(m)
WL-S30-008-0305,wall,0.714,0.7,1.4,0.2
WL-S30-008-0306,wall,0.0,0.0,0.0,0.0
WL-S30-008-0307,wall,0.0252,0.21,0.42,0.06
WL-S30-008-0308,wall,0.9345,4.673,9.345,1.335
WL-S30-008-0309,wall,0.7098,5.915,11.83,1.69
WL-S30-008-0310,wall,0.1393,0.7,1.4,0.2
WL-S30-008-0311,wall,0.0,0.0,0.0,0.0
WL-S30-008-0312,wall,0.0383,0.192,0.385,0.055
WL-S30-008-0313,wall,0.07,0.35,0.7,0.1
WL-S30-008-0314,wall,0.714,3.57,7.14,1.02
WL-S30-008-0315,wall,0.595,2.975,5.95,0.85
WL-S30-008-0316,wall,2.66,2.8,5.6,0.8
WL-S30-008-0317,wall,1.295,6.475,12.95,1.85
WL-S30-008-0318,wall,0.0805,0.403,0.805,0.115
WL-S30-008-0319,wall,0.714,0.7,1.4,0.2
WL-S30-008-0320,wall,1.26,6.3,12.6,1.8
WL-S30-008-0321,wall,0.5145,2.572,5.145,0.735
WL-S30-008-0322,wall,0.644,0.7,1.4,0.2
WL-S30-008-0323,wall,0.854,0.7,1.4,0.2
WL-S30-008-0324,wall,1.19,5.95,11.9,1.7
WL-S30-008-0325,wall,0.588,2.94,5.88,0.84
WL-S30-008-0326,wall,0.994,4.97,9.94,1.42
WL-S30-008-0327,wall,0.28,1.4,2.8,0.4
WL-S30-008-0328,wall,1.68,8.4,16.8,2.4
WL-S30-008-0329,wall,0.0,0.0,0.0,0.0
WL-S30-008-0330,wall,0.5775,2.887,5.775,0.825
WL-S30-008-0331,wall,1.8457,9.275,18.55,2.65
WL-S30-008-0332,wall,0.2415,1.208,2.415,0.345
WL-S30-008-0333,wall,6.1425,5.25,10.5,1.5
WL-S30-008-0334,wall,2.1455,10.727,21.455,3.065
WL-S30-008-0335,wall,0.0,0.0,0.0,0.0
WL-S30-008-0336,wall,0.854,0.7,1.4,0.2
WL-S30-008-0337,wall,0.763,3.815,7.63,1.09
WL-S30-008-0338,wall,2.3402,11.76,23.52,3.36
WL-S30-008-0339,wall,0.434,0.7,1.4,0.2
WL-S30-008-0340,wall,0.0,0.0,0.0,0.0
WL-S30-008-0341,wall,0.7,0.7,1.4,0.2
WL-S30-008-0342,wall,0.9194,4.62,9.24,1.32
WL-S30-008-0343,wall,0.902,4.533,9.065,1.295
WL-S30-008-0344,wall,0.875,4.375,8.75,1.25
WL-S30-008-0345,wall,0.1811,0.91,1.82,0.26
WL-S30-008-0346,wall,0.763,3.815,7.63,1.09
WL-S30-008-0347,wall,0.627,3.135,6.27,0.896
WL-S30-008-0348,wall,0.2559,1.286,2.572,0.367
WL-S30-008-0349,wall,0.0666,0.56,1.12,0.16
WL-S30-008-0350,wall,5.1576,25.788,51.576,7.368
WL-S30-008-0351,wall,0.1114,0.56,1.12,0.16
WL-S30-008-0352,wall,0.1015,0.507,1.015,0.145
WL-S30-008-0353,wall,0.0666,0.56,1.12,0.16
WL-S30-008-0354,wall,1.7115,8.557,17.115,2.445
WL-S30-008-0355,wall,4.1084,20.542,41.084,5.869
WL-S30-008-0356,wall,3.922,19.61,39.22,5.603
WL-S30-008-0357,wall,0.1657,0.833,1.666,0.238
WL-S30-008-0358,wall,0.6966,0.56,1.12,0.16
WL-S30-008-0359,wall,0.2905,1.452,2.905,0.415
WL-S30-008-0360,wall,0.854,0.7,1.4,0.2
WL-S30-008-0361,wall,1.0099,5.075,10.15,1.45
WL-S30-008-0362,wall,0.294,0.7,1.4,0.2
WL-S30-008-0363,wall,1.0865,5.46,10.92,1.56
WL-S30-008-0364,wall,1.4034,7.052,14.105,2.015
WL-S30-008-0365,wall,1.1771,5.915,11.83,1.69
WL-S30-008-0366,wall,4.7815,24.027,48.055,6.865
WL-S30-008-0367,wall,0.224,1.12,2.24,0.32
WL-S30-008-0368,wall,0.0329,0.332,0.665,0.095
WL-S30-008-0369,wall,0.805,0.7,1.4,0.2
WL-S30-008-0370,wall,0.4527,2.275,4.55,0.65
WL-S30-008-0371,wall,0.6083,0.7,1.4,0.2
WL-S30-008-0372,wall,0.805,4.025,8.05,1.15
WL-S30-008-0373,wall,0.532,0.7,1.4,0.2
WL-S30-008-0374,wall,0.609,3.045,6.09,0.87
WL-S30-008-0375,wall,0.5293,2.66,5.32,0.76
WL-S30-008-0376,wall,0.989,4.97,9.94,1.42
WL-S30-008-0377,wall,1.008,5.6,11.2,1.6
WL-S30-008-0378,wall,0.5914,4.97,9.94,1.42
WL-S30-008-0379,wall,1.5537,8.68,17.36,2.48
WL-S30-008-0380,wall,0.5796,0.63,1.26,0.18
WL-S30-008-0381,wall,2.4759,2.222,4.445,0.635
WL-S30-008-0382,wall,1.323,7.35,14.7,2.1
WL-S30-008-0383,wall,1.0149,5.67,11.34,1.62
WL-S30-008-0384,wall,0.3916,0.35,0.7,0.1
WL-S30-008-0385,wall,0.455,0.35,0.7,0.1
WL-S30-008-0386,wall,0.3185,1.592,3.185,0.455
WL-S30-008-0387,wall,0.7133,0.7,1.4,0.2
WL-S30-008-0388,wall,0.3675,1.838,3.675,0.525
WL-S30-008-0389,wall,0.714,0.7,1.4,0.2
WL-S30-008-0390,wall,0.315,1.575,3.15,0.45
WL-S30-008-0391,wall,6.5464,5.845,11.69,1.67
WL-S30-008-0392,wall,1.0773,5.985,11.97,1.71
WL-S30-008-0393,wall,1.057,5.285,10.57,1.51
WL-S30-008-0394,wall,0.5033,0.7,1.4,0.2
WL-S30-008-0395,wall,0.5015,2.52,5.04,0.72
WL-S30-008-0396,wall,1.7263,2.66,5.32,0.76
WL-S30-008-0397,wall,0.3831,1.925,3.85,0.55
WL-S30-008-0398,wall,1.5462,7.77,15.54,2.22
WL-S30-008-0399,wall,0.805,4.025,8.05,1.15
WL-S30-008-0400,wall,0.7133,0.7,1.4,0.2
WL-S30-008-0401,wall,0.1497,0.753,1.505,0.215
WL-S30-008-0402,wall,0.7661,3.85,7.7,1.1
WL-S30-008-0403,wall,0.39,1.96,3.92,0.56
WL-S30-008-0404,wall,0.9472,4.76,9.52,1.36
WL-S30-008-0405,wall,0.14,0.7,1.4,0.2
WL-S30-008-0406,wall,2.59,12.95,25.9,3.7
WL-S30-008-0407,wall,0.196,0.98,1.96,0.28
WL-S30-008-0408,wall,0.8497,4.27,8.54,1.22
WL-S30-008-0409,wall,1.771,8.855,17.71,2.53
WL-S30-008-0410,wall,0.0364,0.367,0.735,0.105
WL-S30-008-0411,wall,1.4209,7.14,14.28,2.04
WL-S30-008-0412,wall,0.4597,2.31,4.62,0.66
WL-S30-008-0413,wall,1.3157,7.35,14.7,2.1
WL-S30-008-0414,wall,0.392,0.35,0.7,0.1
WL-S30-008-0415,wall,0.455,0.35,0.7,0.1
WL-S30-008-0416,wall,0.6132,5.11,10.22,1.46
WL-S30-008-0417,wall,0.5796,0.63,1.26,0.18
WL-S30-008-0418,wall,0.644,0.7,1.4,0.2
WL-S30-008-0419,wall,0.238,1.19,2.38,0.34
WL-S30-008-0420,wall,0.8533,0.7,1.4,0.2
WL-S30-008-0421,wall,0.9333,4.69,9.38,1.34
WL-S30-008-0422,wall,0.5663,0.7,1.4,0.2
WL-S30-008-0423,wall,0.5642,2.835,5.67,0.81
WL-S30-008-0424,wall,0.592,2.975,5.95,0.85
WL-S30-008-0425,wall,0.9905,4.953,9.905,1.415
WL-S30-008-0426,wall,0.202,1.015,2.03,0.29
WL-S30-008-0427,wall,1.8515,9.257,18.515,2.645
WL-S30-008-0428,wall,2.5736,12.932,25.865,3.695
WL-S30-008-0429,wall,2.758,13.79,27.58,3.94
WL-S30-008-0430,wall,2.2733,11.366,22.733,3.248
WL-S30-008-0431,wall,0.7,0.7,1.4,0.2
WL-S30-008-0432,wall,0.5075,2.538,5.075,0.725
WL-S30-008-0433,wall,0.5746,2.887,5.775,0.825
WL-S30-008-0434,wall,1.68,8.4,16.8,2.4
WL-S30-008-0435,wall,0.2786,1.4,2.8,0.4
WL-S30-008-0436,wall,0.434,0.7,1.4,0.2
WL-S30-008-0437,wall,0.854,0.7,1.4,0.2
WL-S30-008-0438,wall,0.1149,0.578,1.155,0.165
WL-S30-008-0439,wall,0.2905,1.453,2.905,0.415
WL-S30-008-0440,wall,0.854,0.7,1.4,0.2
WL-S30-008-0441,wall,1.015,5.075,10.15,1.45
WL-S30-008-0442,wall,0.294,0.7,1.4,0.2
WL-S30-008-0443,wall,1.0865,5.46,10.92,1.56
WL-S30-008-0444,wall,1.4105,7.052,14.105,2.015
WL-S30-008-0445,wall,1.183,5.915,11.83,1.69
WL-S30-008-0446,wall,4.7815,24.027,48.055,6.865
WL-S30-008-0447,wall,0.2229,1.12,2.24,0.32
WL-S30-008-0448,wall,0.0333,0.333,0.665,0.095
WL-S30-008-0449,wall,0.805,0.7,1.4,0.2
WL-S30-008-0450,wall,0.455,2.275,4.55,0.65
WL-S30-008-0451,wall,0.6083,0.7,1.4,0.2
WL-S30-008-0452,wall,0.801,4.025,8.05,1.15
WL-S30-008-0453,wall,0.5313,0.7,1.4,0.2
WL-S30-008-0454,wall,0.606,3.045,6.09,0.87
WL-S30-008-0455,wall,0.532,2.66,5.32,0.76
WL-S30-008-0456,wall,0.994,4.97,9.94,1.42
WL-S30-008-0457,wall,1.008,5.6,11.2,1.6
WL-S30-008-0458,wall,0.5914,4.97,9.94,1.42
WL-S30-008-0459,wall,1.5624,8.68,17.36,2.48
WL-S30-008-0460,wall,0.579,0.63,1.26,0.18
WL-S30-008-0461,wall,2.4759,2.223,4.445,0.635
WL-S30-008-0462,wall,1.323,7.35,14.7,2.1
WL-S30-008-0463,wall,1.0149,5.67,11.34,1.62
WL-S30-008-0464,wall,0.3916,0.35,0.7,0.1
WL-S30-008-0465,wall,0.455,0.35,0.7,0.1
WL-S30-008-0466,wall,0.3169,1.593,3.185,0.455
WL-S30-008-0467,wall,0.7133,0.7,1.4,0.2
WL-S30-008-0468,wall,0.3657,1.838,3.675,0.525
WL-S30-008-0469,wall,0.714,0.7,1.4,0.2
WL-S30-008-0470,wall,0.315,1.575,3.15,0.45
WL-S30-008-0471,wall,6.5406,5.845,11.69,1.67
WL-S30-008-0472,wall,1.0713,5.985,11.97,1.71
WL-S30-008-0473,wall,1.0517,5.285,10.57,1.51
WL-S30-008-0474,wall,0.504,0.7,1.4,0.2
WL-S30-008-0475,wall,0.5015,2.52,5.04,0.72
WL-S30-008-0476,wall,1.7263,2.66,5.32,0.76
WL-S30-008-0477,wall,0.385,1.925,3.85,0.55
WL-S30-008-0478,wall,1.554,7.77,15.54,2.22
WL-S30-008-0479,wall,0.801,4.025,8.05,1.15
WL-S30-008-0480,wall,0.7133,0.7,1.4,0.2
WL-S30-008-0481,wall,0.1505,0.753,1.505,0.215
WL-S30-008-0482,wall,0.7661,3.85,7.7,1.1
WL-S30-008-0483,wall,0.39,1.96,3.92,0.56
WL-S30-008-0484,wall,0.9472,4.76,9.52,1.36
WL-S30-008-0485,wall,0.1393,0.7,1.4,0.2
WL-S30-008-0486,wall,2.5771,12.95,25.9,3.7
WL-S30-008-0487,wall,0.196,0.98,1.96,0.28
WL-S30-008-0488,wall,0.8497,4.27,8.54,1.22
WL-S30-008-0489,wall,1.7621,8.855,17.71,2.53
WL-S30-008-0490,wall,0.0364,0.367,0.735,0.105
WL-S30-008-0491,wall,1.428,7.14,14.28,2.04
WL-S30-008-0492,wall,0.4597,2.31,4.62,0.66
WL-S30-008-0493,wall,1.323,7.35,14.7,2.1
WL-S30-008-0494,wall,0.392,0.35,0.7,0.1
WL-S30-008-0495,wall,0.4546,0.35,0.7,0.1
WL-S30-008-0496,wall,0.6081,5.11,10.22,1.46
WL-S30-008-0497,wall,0.5796,0.63,1.26,0.18
WL-S30-008-0498,wall,0.6433,0.7,1.4,0.2
WL-S30-008-0499,wall,0.2368,1.19,2.38,0.34
WL-S30-008-0500,wall,0.8533,0.7,1.4,0.2
WL-S30-008-0501,wall,0.9333,4.69,9.38,1.34
WL-S30-008-0502,wall,0.567,0.7,1.4,0.2
WL-S30-008-0503,wall,0.5642,2.835,5.67,0.81
WL-S30-008-0504,wall,0.592,2.975,5.95,0.85
WL-S30-008-0505,wall,0.9855,4.952,9.905,1.415
WL-S30-008-0506,wall,0.202,1.015,2.03,0.29
WL-S30-008-0507,wall,1.8515,9.258,18.515,2.645
WL-S30-008-0508,wall,2.5736,12.933,25.865,3.695
WL-S30-008-0509,wall,2.7442,13.79,27.58,3.94
WL-S30-008-0510,wall,2.2733,11.366,22.733,3.248
WL-S30-008-0511,wall,0.6993,0.7,1.4,0.2
WL-S30-008-0512,wall,0.5075,2.538,5.075,0.725
WL-S30-008-0513,wall,0.5746,2.887,5.775,0.825
WL-S30-008-0514,wall,1.68,8.4,16.8,2.4
WL-S30-008-0515,wall,0.2786,1.4,2.8,0.4
WL-S30-008-0516,wall,0.434,0.7,1.4,0.2
WL-S30-008-0517,wall,0.8533,0.7,1.4,0.2
WL-S30-008-0518,wall,0.1149,0.578,1.155,0.165
WL-S30-008-0519,wall,0.56,0.7,1.4,0.2
WL-S30-008-0520,wall,0.56,0.7,1.4,0.2
WL-S30-008-0521,wall,0.56,0.7,1.4,0.2
WL-S30-008-0522,wall,0.5593,0.7,1.4,0.2
WL-S30-008-0523,wall,3.6679,18.432,36.863,5.266
WL-S30-010-0524,wall,0.2905,1.453,2.905,0.415
WL-S30-010-0525,wall,0.854,0.7,1.4,0.2
WL-S30-010-0526,wall,1.015,5.075,10.15,1.45
WL-S30-010-0527,wall,0.294,0.7,1.4,0.2
WL-S30-010-0528,wall,1.0865,5.46,10.92,1.56
WL-S30-010-0529,wall,1.4034,7.052,14.105,2.015
WL-S30-010-0530,wall,1.183,5.915,11.83,1.69
WL-S30-010-0531,wall,4.7815,24.027,48.055,6.865
WL-S30-010-0532,wall,0.2229,1.12,2.24,0.32
WL-S30-010-0533,wall,0.0329,0.332,0.665,0.095
WL-S30-010-0534,wall,0.8043,0.7,1.4,0.2
WL-S30-010-0535,wall,0.455,2.275,4.55,0.65
WL-S30-010-0536,wall,0.609,0.7,1.4,0.2
WL-S30-010-0537,wall,0.801,4.025,8.05,1.15
WL-S30-010-0538,wall,0.5313,0.7,1.4,0.2
WL-S30-010-0539,wall,0.606,3.045,6.09,0.87
WL-S30-010-0540,wall,0.5293,2.66,5.32,0.76
WL-S30-010-0541,wall,0.994,4.97,9.94,1.42
WL-S30-010-0542,wall,1.008,5.6,11.2,1.6
WL-S30-010-0543,wall,0.5914,4.97,9.94,1.42
WL-S30-010-0544,wall,1.5624,8.68,17.36,2.48
WL-S30-010-0545,wall,0.5796,0.63,1.26,0.18
WL-S30-010-0546,wall,2.4759,2.222,4.445,0.635
WL-S30-010-0547,wall,1.323,7.35,14.7,2.1
WL-S30-010-0548,wall,1.0149,5.67,11.34,1.62
WL-S30-010-0549,wall,0.392,0.35,0.7,0.1
WL-S30-010-0550,wall,0.455,0.35,0.7,0.1
WL-S30-010-0551,wall,0.3169,1.593,3.185,0.455
WL-S30-010-0552,wall,0.7133,0.7,1.4,0.2
WL-S30-010-0553,wall,0.3657,1.837,3.675,0.525
WL-S30-010-0554,wall,0.714,0.7,1.4,0.2
WL-S30-010-0555,wall,0.3134,1.575,3.15,0.45
WL-S30-010-0556,wall,6.5464,5.845,11.69,1.67
WL-S30-010-0557,wall,1.0773,5.985,11.97,1.71
WL-S30-010-0558,wall,1.0517,5.285,10.57,1.51
WL-S30-010-0559,wall,0.504,0.7,1.4,0.2
WL-S30-010-0560,wall,0.5015,2.52,5.04,0.72
WL-S30-010-0561,wall,1.7263,2.66,5.32,0.76
WL-S30-010-0562,wall,0.3831,1.925,3.85,0.55
WL-S30-010-0563,wall,1.5462,7.77,15.54,2.22
WL-S30-010-0564,wall,0.805,4.025,8.05,1.15
WL-S30-010-0565,wall,0.7133,0.7,1.4,0.2
WL-S30-010-0566,wall,0.1505,0.752,1.505,0.215
WL-S30-010-0567,wall,0.7662,3.85,7.7,1.1
WL-S30-010-0568,wall,0.392,1.96,3.92,0.56
WL-S30-010-0569,wall,0.952,4.76,9.52,1.36
WL-S30-010-0570,wall,0.1393,0.7,1.4,0.2
WL-S30-010-0571,wall,2.59,12.95,25.9,3.7
WL-S30-010-0572,wall,0.196,0.98,1.96,0.28
WL-S30-010-0573,wall,0.854,4.27,8.54,1.22
WL-S30-010-0574,wall,1.771,8.855,17.71,2.53
WL-S30-010-0575,wall,0.0364,0.368,0.735,0.105
WL-S30-010-0576,wall,1.428,7.14,14.28,2.04
WL-S30-010-0577,wall,0.4597,2.31,4.62,0.66
WL-S30-010-0578,wall,1.3156,7.35,14.7,2.1
WL-S30-010-0579,wall,0.3916,0.35,0.7,0.1
WL-S30-010-0580,wall,0.455,0.35,0.7,0.1
WL-S30-010-0581,wall,0.6081,5.11,10.22,1.46
WL-S30-010-0582,wall,0.5796,0.63,1.26,0.18
WL-S30-010-0583,wall,0.6433,0.7,1.4,0.2
WL-S30-010-0584,wall,0.2368,1.19,2.38,0.34
WL-S30-010-0585,wall,0.854,0.7,1.4,0.2
WL-S30-010-0586,wall,0.9333,4.69,9.38,1.34
WL-S30-010-0587,wall,0.567,0.7,1.4,0.2
WL-S30-010-0588,wall,0.567,2.835,5.67,0.81
WL-S30-010-0589,wall,0.592,2.975,5.95,0.85
WL-S30-010-0590,wall,0.9905,4.953,9.905,1.415
WL-S30-010-0591,wall,0.202,1.015,2.03,0.29
WL-S30-010-0592,wall,1.8422,9.258,18.515,2.645
WL-S30-010-0593,wall,2.5865,12.932,25.865,3.695
WL-S30-010-0594,wall,2.758,13.79,27.58,3.94
WL-S30-010-0595,wall,2.2619,11.366,22.732,3.247
WL-S30-010-0596,wall,0.6993,0.7,1.4,0.2
WL-S30-010-0597,wall,0.5075,2.538,5.075,0.725
WL-S30-010-0598,wall,0.5746,2.887,5.775,0.825
WL-S30-010-0599,wall,1.68,8.4,16.8,2.4
WL-S30-010-0600,wall,0.2786,1.4,2.8,0.4
WL-S30-010-0601,wall,0.4333,0.7,1.4,0.2
WL-S30-010-0602,wall,0.854,0.7,1.4,0.2
WL-S30-010-0603,wall,0.1155,0.577,1.155,0.165
WL-S30-010-0604,wall,0.289,1.453,2.905,0.415
WL-S30-010-0605,wall,0.854,0.7,1.4,0.2
WL-S30-010-0606,wall,1.0099,5.075,10.15,1.45
WL-S30-010-0607,wall,0.2933,0.7,1.4,0.2
WL-S30-010-0608,wall,1.092,5.46,10.92,1.56
WL-S30-010-0609,wall,1.4034,7.052,14.105,2.015
WL-S30-010-0610,wall,1.183,5.915,11.83,1.69
WL-S30-010-0611,wall,4.7815,24.027,48.055,6.865
WL-S30-010-0612,wall,0.224,1.12,2.24,0.32
WL-S30-010-0613,wall,0.0329,0.332,0.665,0.095
WL-S30-010-0614,wall,0.8043,0.7,1.4,0.2
WL-S30-010-0615,wall,0.455,2.275,4.55,0.65
WL-S30-010-0616,wall,0.6083,0.7,1.4,0.2
WL-S30-010-0617,wall,0.801,4.025,8.05,1.15
WL-S30-010-0618,wall,0.532,0.7,1.4,0.2
WL-S30-010-0619,wall,0.609,3.045,6.09,0.87
WL-S30-010-0620,wall,0.532,2.66,5.32,0.76
WL-S30-010-0621,wall,0.994,4.97,9.94,1.42
WL-S30-010-0622,wall,1.0024,5.6,11.2,1.6
WL-S30-010-0623,wall,0.5914,4.97,9.94,1.42
WL-S30-010-0624,wall,1.5537,8.68,17.36,2.48
WL-S30-010-0625,wall,0.579,0.63,1.26,0.18
WL-S30-010-0626,wall,2.4781,2.222,4.445,0.635
WL-S30-010-0627,wall,1.3156,7.35,14.7,2.1
WL-S30-010-0628,wall,1.0206,5.67,11.34,1.62
WL-S30-010-0629,wall,0.392,0.35,0.7,0.1
WL-S30-010-0630,wall,0.4547,0.35,0.7,0.1
WL-S30-010-0631,wall,0.3185,1.592,3.185,0.455
WL-S30-010-0632,wall,0.714,0.7,1.4,0.2
WL-S30-010-0633,wall,0.3657,1.837,3.675,0.525
WL-S30-010-0634,wall,0.714,0.7,1.4,0.2
WL-S30-010-0635,wall,0.315,1.575,3.15,0.45
WL-S30-010-0636,wall,6.5464,5.845,11.69,1.67
WL-S30-010-0637,wall,1.0713,5.985,11.97,1.71
WL-S30-010-0638,wall,1.057,5.285,10.57,1.51
WL-S30-010-0639,wall,0.504,0.7,1.4,0.2
WL-S30-010-0640,wall,0.504,2.52,5.04,0.72
WL-S30-010-0641,wall,1.7263,2.66,5.32,0.76
WL-S30-010-0642,wall,0.385,1.925,3.85,0.55
WL-S30-010-0643,wall,1.5462,7.77,15.54,2.22
WL-S30-010-0644,wall,0.805,4.025,8.05,1.15
WL-S30-010-0645,wall,0.714,0.7,1.4,0.2
WL-S30-010-0646,wall,0.1497,0.752,1.505,0.215
WL-S30-010-0647,wall,0.7662,3.85,7.7,1.1
WL-S30-010-0648,wall,0.39,1.96,3.92,0.56
WL-S30-010-0649,wall,0.952,4.76,9.52,1.36
WL-S30-010-0650,wall,0.14,0.7,1.4,0.2
WL-S30-010-0651,wall,2.59,12.95,25.9,3.7
WL-S30-010-0652,wall,0.196,0.98,1.96,0.28
WL-S30-010-0653,wall,0.854,4.27,8.54,1.22
WL-S30-010-0654,wall,1.7621,8.855,17.71,2.53
WL-S30-010-0655,wall,0.0364,0.367,0.735,0.105
WL-S30-010-0656,wall,1.428,7.14,14.28,2.04
WL-S30-010-0657,wall,0.4597,2.31,4.62,0.66
WL-S30-010-0658,wall,1.3157,7.35,14.7,2.1
WL-S30-010-0659,wall,0.3917,0.35,0.7,0.1
WL-S30-010-0660,wall,0.455,0.35,0.7,0.1
WL-S30-010-0661,wall,0.6132,5.11,10.22,1.46
WL-S30-010-0662,wall,0.5796,0.63,1.26,0.18
WL-S30-010-0663,wall,0.6433,0.7,1.4,0.2
WL-S30-010-0664,wall,0.2368,1.19,2.38,0.34
WL-S30-010-0665,wall,0.854,0.7,1.4,0.2
WL-S30-010-0666,wall,0.938,4.69,9.38,1.34
WL-S30-010-0667,wall,0.567,0.7,1.4,0.2
WL-S30-010-0668,wall,0.567,2.835,5.67,0.81
WL-S30-010-0669,wall,0.595,2.975,5.95,0.85
WL-S30-010-0670,wall,0.9905,4.952,9.905,1.415
WL-S30-010-0671,wall,0.202,1.015,2.03,0.29
WL-S30-010-0672,wall,1.8422,9.258,18.515,2.645
WL-S30-010-0673,wall,2.5736,12.933,25.865,3.695
WL-S30-010-0674,wall,2.758,13.79,27.58,3.94
WL-S30-010-0675,wall,2.2732,11.366,22.732,3.247
WL-S30-010-0676,wall,0.7,0.7,1.4,0.2
WL-S30-010-0677,wall,0.505,2.537,5.075,0.725
WL-S30-010-0678,wall,0.5746,2.887,5.775,0.825
WL-S30-010-0679,wall,1.68,8.4,16.8,2.4
WL-S30-010-0680,wall,0.2786,1.4,2.8,0.4
WL-S30-010-0681,wall,0.434,0.7,1.4,0.2
WL-S30-010-0682,wall,0.854,0.7,1.4,0.2
WL-S30-010-0683,wall,0.1155,0.577,1.155,0.165
WL-S30-010-0684,wall,0.627,3.135,6.27,0.896
WL-S30-010-0685,wall,0.2572,1.286,2.572,0.367
WL-S30-010-0686,wall,0.0666,0.56,1.12,0.16
WL-S30-010-0687,wall,5.1318,25.788,51.576,7.368
WL-S30-010-0688,wall,0.112,0.56,1.12,0.16
WL-S30-010-0689,wall,0.1015,0.507,1.015,0.145
WL-S30-010-0690,wall,0.0666,0.56,1.12,0.16
WL-S30-010-0691,wall,1.7115,8.557,17.115,2.445
WL-S30-010-0692,wall,4.1084,20.542,41.084,5.869
WL-S30-010-0693,wall,4.5171,22.699,45.398,6.485
WL-S30-010-0694,wall,0.6965,3.5,7.0,1.0
WL-S30-010-0695,wall,1.9363,9.73,19.46,2.78
WL-S30-010-0696,wall,3.1675,15.838,31.675,4.525
WL-S30-010-0697,wall,4.2,21.0,42.0,6.0
WL-S30-010-0698,wall,3.5243,17.71,35.42,5.06
WL-S30-010-0699,wall,1.9502,9.8,19.6,2.8
WL-S30-010-0700,wall,2.7442,13.79,27.58,3.94
WL-S30-010-0701,wall,0.28,1.4,2.8,0.4
WL-S30-010-0702,wall,1.008,5.04,10.08,1.44
WL-S30-010-0703,wall,0.203,1.015,2.03,0.29
WL-S30-010-0704,wall,1.8422,9.258,18.515,2.645
WL-S30-010-0705,wall,1.785,8.925,17.85,2.55
WL-S30-010-0706,wall,0.7833,0.7,1.4,0.2
WL-S30-010-0707,wall,0.854,0.7,1.4,0.2
WL-S30-010-0708,wall,0.4333,0.7,1.4,0.2
WL-S30-010-0709,wall,1.68,8.4,16.8,2.4
WL-S30-010-0710,wall,4.48,22.4,44.8,6.4
WL-S30-010-0711,wall,4.2,21.0,42.0,6.0
WL-S30-010-0712,wall,3.542,17.71,35.42,5.06
WL-S30-010-0713,wall,1.9502,9.8,19.6,2.8
WL-S30-010-0714,wall,2.758,13.79,27.58,3.94
WL-S30-010-0715,wall,0.28,1.4,2.8,0.4
WL-S30-010-0716,wall,1.003,5.04,10.08,1.44
WL-S30-010-0717,wall,0.203,1.015,2.03,0.29
WL-S30-010-0718,wall,2.023,10.115,20.23,2.89
WL-S30-010-0719,wall,0.854,0.7,1.4,0.2
WL-S30-010-0720,wall,0.4333,0.7,1.4,0.2
WL-S30-010-0721,wall,3.4129,17.15,34.3,4.9
WL-S30-010-0722,wall,0.5593,0.7,1.4,0.2
WL-S30-010-0723,wall,0.56,0.7,1.4,0.2
WL-S30-010-0724,wall,0.56,0.7,1.4,0.2
WL-S30-010-0725,wall,0.56,0.7,1.4,0.2
WL-S30-010-0726,wall,3.6679,18.432,36.863,5.266
WL-S30-006-0727,wall,0.0,0.0,0.0,0.0
WL-S30-006-0728,wall,1.7776,2.091,4.182,0.597
WL-S30-006-0729,wall,0.1855,0.927,1.855,0.265
WL-S30-006-0730,wall,0.0,0.0,0.0,0.0
WL-S30-006-0731,wall,0.0,0.0,0.0,0.0
WL-S30-006-0732,wall,0.0,0.0,0.0,0.0
WL-S30-006-0733,wall,0.0697,0.35,0.7,0.1
WL-S30-006-0734,wall,0.854,0.7,1.4,0.2
WL-S30-006-0735,wall,0.0,0.0,0.0,0.0
WL-S30-006-0736,wall,0.392,0.35,0.7,0.1
WL-S30-006-0737,wall,0.0543,0.543,1.085,0.155
WL-S30-006-0738,wall,0.0697,0.35,0.7,0.1
WL-S30-006-0739,wall,0.0,0.0,0.0,0.0
WL-S30-006-0740,wall,0.0,0.0,0.0,0.0
WL-S30-006-0741,wall,7.7883,9.748,19.495,2.785
WL-S30-006-0742,wall,0.0,0.0,0.0,0.0
WL-S30-006-0743,wall,0.0,0.0,0.0,0.0
WL-S30-006-0744,wall,0.0,0.0,0.0,0.0
WL-S30-006-0745,wall,0.0,0.0,0.0,0.0
WL-S30-006-0746,wall,0.0,0.0,0.0,0.0
WL-S30-006-0747,wall,0.0,0.0,0.0,0.0
WL-S30-006-0748,wall,0.861,4.305,8.61,1.23
WL-S30-006-0749,wall,1.323,6.615,13.23,1.89
WL-S30-006-0750,wall,0.0,0.0,0.0,0.0
WL-S30-006-0751,wall,0.0665,0.332,0.665,0.095
WL-S30-006-0752,wall,0.592,3.307,6.615,0.945
WL-S30-006-0753,wall,0.455,2.275,4.55,0.65
WL-S30-006-0754,wall,0.91,4.55,9.1,1.3
WL-S30-006-0755,wall,0.938,4.69,9.38,1.34
WL-S30-006-0756,wall,0.707,3.535,7.07,1.01
WL-S30-006-0757,wall,1.239,6.195,12.39,1.77
WL-S30-006-0758,wall,0.0,0.0,0.0,0.0
WL-S30-006-0759,wall,2.0882,6.16,12.32,1.76
WL-S30-006-0760,wall,0.0,0.0,0.0,0.0
WL-S30-006-0761,wall,0.0697,0.35,0.7,0.1
